status,sheet,cuisine_type,menu_category,source_menu_category,row,day,plan_date,meal_type,menu_item,mapped_recipe_code,mapped_recipe_name,reason
mapped,FILPINO,philippines,junior,senior,7,WEDNESDAY,2026-09-02,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,7,WEDNESDAY,2026-09-02,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,7,THURSDAY,2026-09-03,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,7,THURSDAY,2026-09-03,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,7,THURSDAY,2026-09-03,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,7,FRIDAY,2026-09-04,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,7,FRIDAY,2026-09-04,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,7,FRIDAY,2026-09-04,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,8,SATURDAY,2026-09-05,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,8,SATURDAY,2026-09-05,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,8,SATURDAY,2026-09-05,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,8,TUESDAY,2026-09-01,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,8,TUESDAY,2026-09-01,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,8,TUESDAY,2026-09-01,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,8,WEDNESDAY,2026-09-02,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,8,WEDNESDAY,2026-09-02,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,8,WEDNESDAY,2026-09-02,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,8,THURSDAY,2026-09-03,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,8,THURSDAY,2026-09-03,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,8,THURSDAY,2026-09-03,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,8,FRIDAY,2026-09-04,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,8,FRIDAY,2026-09-04,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,8,FRIDAY,2026-09-04,breakfast,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,9,SATURDAY,2026-09-05,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,9,SATURDAY,2026-09-05,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,9,SATURDAY,2026-09-05,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,9,TUESDAY,2026-09-01,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,9,TUESDAY,2026-09-01,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,9,TUESDAY,2026-09-01,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,9,WEDNESDAY,2026-09-02,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,9,WEDNESDAY,2026-09-02,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,9,WEDNESDAY,2026-09-02,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,9,THURSDAY,2026-09-03,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,9,THURSDAY,2026-09-03,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,9,THURSDAY,2026-09-03,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,9,FRIDAY,2026-09-04,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,9,FRIDAY,2026-09-04,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,9,FRIDAY,2026-09-04,breakfast,OATS,RCP-023-OATMEAL-KBR384ONEGOV3,Oatmeal KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,FILPINO,philippines,senior,senior,10,SATURDAY,2026-09-05,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,10,SATURDAY,2026-09-05,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,10,SATURDAY,2026-09-05,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,10,TUESDAY,2026-09-01,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,10,TUESDAY,2026-09-01,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,10,TUESDAY,2026-09-01,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,10,WEDNESDAY,2026-09-02,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,10,WEDNESDAY,2026-09-02,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,10,WEDNESDAY,2026-09-02,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,10,THURSDAY,2026-09-03,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,10,THURSDAY,2026-09-03,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,10,THURSDAY,2026-09-03,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,10,FRIDAY,2026-09-04,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,10,FRIDAY,2026-09-04,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,10,FRIDAY,2026-09-04,breakfast,CORN FLAKES,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,11,SATURDAY,2026-09-05,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,11,SATURDAY,2026-09-05,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,11,SATURDAY,2026-09-05,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,11,TUESDAY,2026-09-01,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,11,TUESDAY,2026-09-01,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,11,TUESDAY,2026-09-01,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,11,WEDNESDAY,2026-09-02,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,11,WEDNESDAY,2026-09-02,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,11,WEDNESDAY,2026-09-02,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,11,THURSDAY,2026-09-03,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,11,THURSDAY,2026-09-03,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,11,THURSDAY,2026-09-03,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,11,FRIDAY,2026-09-04,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,11,FRIDAY,2026-09-04,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,11,FRIDAY,2026-09-04,breakfast,SLICE BREAD,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,12,SATURDAY,2026-09-05,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,12,SATURDAY,2026-09-05,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,12,SATURDAY,2026-09-05,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,12,TUESDAY,2026-09-01,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,12,TUESDAY,2026-09-01,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,12,TUESDAY,2026-09-01,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,12,WEDNESDAY,2026-09-02,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,12,WEDNESDAY,2026-09-02,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,12,WEDNESDAY,2026-09-02,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,12,THURSDAY,2026-09-03,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,12,THURSDAY,2026-09-03,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,12,THURSDAY,2026-09-03,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,12,FRIDAY,2026-09-04,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,12,FRIDAY,2026-09-04,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,12,FRIDAY,2026-09-04,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,13,SATURDAY,2026-09-05,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,13,SATURDAY,2026-09-05,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,13,SATURDAY,2026-09-05,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,13,TUESDAY,2026-09-01,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,13,TUESDAY,2026-09-01,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,13,TUESDAY,2026-09-01,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,13,WEDNESDAY,2026-09-02,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,13,WEDNESDAY,2026-09-02,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,13,WEDNESDAY,2026-09-02,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,13,THURSDAY,2026-09-03,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,13,THURSDAY,2026-09-03,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,13,THURSDAY,2026-09-03,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,13,FRIDAY,2026-09-04,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,13,FRIDAY,2026-09-04,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,13,FRIDAY,2026-09-04,breakfast,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,SATURDAY,2026-09-05,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,SATURDAY,2026-09-05,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,SATURDAY,2026-09-05,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,SATURDAY,2026-09-05,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,SATURDAY,2026-09-05,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,SATURDAY,2026-09-05,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,TUESDAY,2026-09-01,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,TUESDAY,2026-09-01,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,TUESDAY,2026-09-01,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,TUESDAY,2026-09-01,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,TUESDAY,2026-09-01,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,TUESDAY,2026-09-01,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,WEDNESDAY,2026-09-02,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,WEDNESDAY,2026-09-02,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,WEDNESDAY,2026-09-02,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,WEDNESDAY,2026-09-02,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,WEDNESDAY,2026-09-02,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,WEDNESDAY,2026-09-02,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,THURSDAY,2026-09-03,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,THURSDAY,2026-09-03,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,THURSDAY,2026-09-03,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,THURSDAY,2026-09-03,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,THURSDAY,2026-09-03,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,THURSDAY,2026-09-03,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,FRIDAY,2026-09-04,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,FRIDAY,2026-09-04,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,FRIDAY,2026-09-04,breakfast,HONEY,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,14,FRIDAY,2026-09-04,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,14,FRIDAY,2026-09-04,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,14,FRIDAY,2026-09-04,breakfast,JAM,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,15,SATURDAY,2026-09-05,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,15,SATURDAY,2026-09-05,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,15,SATURDAY,2026-09-05,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,15,TUESDAY,2026-09-01,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,15,TUESDAY,2026-09-01,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,15,TUESDAY,2026-09-01,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,15,WEDNESDAY,2026-09-02,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,15,WEDNESDAY,2026-09-02,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,15,WEDNESDAY,2026-09-02,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,15,THURSDAY,2026-09-03,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,15,THURSDAY,2026-09-03,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,15,THURSDAY,2026-09-03,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,15,FRIDAY,2026-09-04,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,15,FRIDAY,2026-09-04,breakfast,PEANUT BUTTER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,15,FRIDAY,2026-09-04,breakfast,PEANUT BUTTER,,,Support/non-recipe item
mapped,FILPINO,philippines,senior,senior,16,SATURDAY,2026-09-05,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,16,SATURDAY,2026-09-05,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,16,SATURDAY,2026-09-05,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,16,TUESDAY,2026-09-01,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,16,TUESDAY,2026-09-01,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,16,TUESDAY,2026-09-01,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,16,WEDNESDAY,2026-09-02,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,16,WEDNESDAY,2026-09-02,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,16,WEDNESDAY,2026-09-02,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,16,THURSDAY,2026-09-03,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,16,THURSDAY,2026-09-03,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,16,THURSDAY,2026-09-03,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,16,FRIDAY,2026-09-04,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,16,FRIDAY,2026-09-04,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,16,FRIDAY,2026-09-04,breakfast,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,17,SATURDAY,2026-09-05,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,17,SATURDAY,2026-09-05,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,17,SATURDAY,2026-09-05,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,17,TUESDAY,2026-09-01,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,17,TUESDAY,2026-09-01,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,17,TUESDAY,2026-09-01,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,17,WEDNESDAY,2026-09-02,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,17,WEDNESDAY,2026-09-02,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,17,WEDNESDAY,2026-09-02,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,17,THURSDAY,2026-09-03,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,17,THURSDAY,2026-09-03,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,17,THURSDAY,2026-09-03,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,17,FRIDAY,2026-09-04,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
